ids,Pregunta,Respuesta,Metadata
700,¿Como puedo cancelar un seguro de tarjeta clasica?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
701,¿Como puedo cancelar un seguro de tarjeta gold?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
702,¿Como puedo cancelar un seguro de tarjeta diners?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
703,¿Como puedo cancelar un seguro de tarjeta platinum?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
704,¿Como puedo cancelar un seguro de tarjeta black?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
705,¿Como puedo cancelar un seguro de tarjeta signature?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
706,¿Como puedo cancelar un seguro de portafolio?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
707,¿Como puedo cancelar un seguro de desempleo el libertador?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
708,¿Como puedo cancelar un seguro de cumplimiento individual arrendamientos?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
709,¿Como puedo cancelar un seguro de seguro agricola de rendimiento y ajuste en cosecha?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
710,¿Como puedo cancelar un seguro de seguro agricola  danio material directo y ajuste por planta?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
711,¿Como puedo cancelar un seguro de multiriesgo expositores?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
712,¿Como puedo cancelar un seguro de midas plan industrias?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
713,¿Como puedo cancelar un seguro de multiriesgo panificadoras?,":( ¡Me pone muy triste que este considerando esta opcion! Si decide seguir adelante, aqui le explico como puede solicitar la cancelacion de su seguro:
 
1. Ingrese al portal de 'Acceso Clientes' haciendo clic en el siguiente enlace: https://clientes.segurosbolivar.com/login 
2. En la pagina principal, seleccione el seguro que desea cancelar.
3. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
4. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.

Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
