ids,Pregunta,Respuesta,Metadata
684,¿Como puedo cancelar un seguro de hogar bolivar (inmobiliarias)?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
685,¿Como puedo cancelar un seguro de hogar bolivar (comcel)?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
686,¿Como puedo cancelar un seguro de hogar bolivar (empresarial hewlett packard)?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
687,¿Como puedo cancelar un seguro de hogar honda bolivar?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
688,¿Como puedo cancelar un seguro de hogar aress?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
689,¿Como puedo cancelar un seguro de hogar bolivar -security?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
690,¿Como puedo cancelar un seguro de hogar coolever?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
691,¿Como puedo cancelar un seguro de hogar residencial entremontes?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
692,¿Como puedo cancelar un seguro de hogar invias?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
693,¿Como puedo cancelar un seguro de hogar para disfrutar funcionarios?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
694,¿Como puedo cancelar un seguro de copropiedades bolivar?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
695,¿Como puedo cancelar un seguro de hogar para disfrutar multicompania?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
696,¿Como puedo cancelar un seguro de hogar para disfrutar multicompania grupo?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
697,¿Como puedo cancelar un seguro de seguro para mascotas?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
698,¿Como puedo cancelar un seguro de seguro mascotas laika?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
699,¿Como puedo cancelar un seguro de crediexpress fijo libranza?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
700,¿Como puedo cancelar un seguro de linea libranza?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
701,¿Como puedo cancelar un seguro de creditos hipotecarios?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
702,¿Como puedo cancelar un seguro de stock crediexpress fijo?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
703,¿Como puedo cancelar un seguro de hipotecario hall bancario?,"Para solicitar la cancelacion de su seguro, siga estos pasos:
 
1. En la pagina de inicio, seleccione el seguro que desea cancelar.
2. En los detalles del producto, de clic en 'Cancelar seguro' y asegurese que su numero de telefono este actualizado.
3. Dentro de nuestro horario habil, uno de nuestros asesores se pondra en contacto con usted para ayudarlo en el proceso de cancelacion.
 
Si el seguro que desea cancelar no esta disponible en el portal de Acceso a Clientes, por favor comuniquese con nosotros al #322 para acompañarlo en su solicitud por este medio.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
